node_id,x,y,mag_x,mag_y,mag_z,pitch,roll,yaw,from_marker,to_marker,node_index,total_nodes
1231,-42.75,0.0,29.91236615733931,8.642849426939154,-25.268733924450796,-0.9433436612790196,-12.662658698867281,-2.0370381773329087,12,6,15,61
1232,-42.3,0.0,29.8069641778467,9.566653504688134,-24.518058102805504,-1.4667308151307368,-11.829217165526229,-3.529625082391991,12,6,16,61
1233,-41.85,0.0,30.09604188898626,10.35140318755557,-23.783270629340766,-1.5969163332068317,-12.989367262160755,-3.4558939253098298,12,6,17,61
1234,-41.4,0.0,30.524767550840952,10.548587100344792,-23.838801596908525,-1.3063126994196115,-11.13063912895561,-4.742408079422877,12,6,18,61
1235,-40.95,0.0,31.386337656731577,9.332789779434252,-23.407858910338884,-0.8975320553393703,-7.073372333787222,-4.747577143101101,12,6,19,61
1236,-40.5,0.0,32.52338848914166,7.775142497252949,-23.511375846405564,-0.24901586644202145,-2.2639194985648152,-4.816750660024218,12,6,20,61
1237,-40.05,0.0,33.009919544015695,6.37204119568184,-22.304487647584956,-1.2566030138323303,-5.33576951336903,0.4031800240128113,12,6,21,61
1238,-39.6,0.0,32.78911209895363,5.77292475536521,-21.743286424866344,-1.6078265429665002,-4.473541177673331,1.388041331024043,12,6,22,61
1239,-39.15,0.0,32.81634573676953,5.451357756603747,-21.2699026341911,-2.552068723898899,-5.105778957607852,2.841523939174491,12,6,23,61
1240,-38.7,0.0,32.502657551095204,5.648835006835363,-20.96354288829883,-1.804710275707942,-4.170485205948155,1.6723032447665993,12,6,24,61
1241,-38.25,0.0,32.135521933539316,5.437471420074451,-20.200199659797157,-2.0842937900210767,-4.31418160613612,2.337559503305076,12,6,25,61
1242,-37.8,0.0,31.727403052756667,5.446656196656355,-19.551218691724813,-0.691781846477104,-2.3529051483166663,0.6696384447921497,12,6,26,61
1243,-37.35,0.0,31.65299526761413,5.050364048186028,-18.93464403758696,-2.0725165548371556,-4.269690229409346,3.3636565854401566,12,6,27,61
1244,-36.9,0.0,31.71314326275375,5.1784485323232206,-18.84170684022595,-0.5242830153658379,-1.685021679800697,1.1387166871557537,12,6,28,61
1245,-36.45,0.0,32.66902312485829,5.554960428298979,-19.16449577717338,-2.3649740235270698,-5.049386762257043,3.6244420671708824,12,6,29,61
1246,-36.0,0.0,33.76809082216035,6.329345240382557,-19.34142173326007,-0.5969268218161041,-3.3751641961673164,1.3828781004616513,12,6,30,61
1247,-35.55,0.0,34.840683862111305,6.391996880934122,-18.708767838013774,-2.1062087954168685,-6.289146478687038,4.2779037258994785,12,6,31,61
1248,-35.1,0.0,35.69185034152944,5.669768070015786,-18.02627597303828,-0.6211578789096084,-5.167091789874344,4.903461400291276,12,6,32,61
1249,-34.65,0.0,36.27230418233882,4.581066027286131,-17.55284455002154,-2.5851782396998773,-6.25733396578216,8.333032845565343,12,6,33,61
1250,-34.2,0.0,36.18250819199144,4.064007118342609,-17.055432458901027,-0.4017503048135529,-5.769007627436879,8.18712174203592,12,6,34,61
1251,-33.75,0.0,35.745330921917315,3.40509311026172,-16.38727533354023,-1.6526070632762886,-5.495166116484789,9.646349211045301,12,6,35,61
1252,-33.3,0.0,35.096184811891405,2.913757898296587,-16.124741038797453,-1.6227580730424982,-5.189660037385413,10.267962524906034,12,6,36,61
1253,-32.849999999999994,0.0,34.40435726264602,1.7340467235809107,-16.093521124207452,-3.3020155825924795,-6.419475824772939,13.032430290021015,12,6,37,61
1254,-32.400000000000006,0.0,33.79879229364587,1.9817980064125158,-16.642052638425803,-2.5864256720610284,-5.4926601970433495,11.487458201414709,12,6,38,61
1255,-31.95,0.0,33.335320574223864,1.851011480832762,-17.367288241364346,-2.093901127615195,-6.766002490435308,11.442568086299122,12,6,39,61
1256,-31.5,0.0,32.97093734114432,1.8393184436247643,-17.62823165827451,-0.2726312559618265,-5.935033464283668,10.033095978252394,12,6,40,61
1257,-31.05,0.0,32.230737039787066,0.820317879286083,-17.615051000285227,-3.114413178679094,-6.461838046259854,12.983719703646345,12,6,41,61
1258,-30.6,0.0,30.94521748887172,0.32905644920314725,-17.941046751797128,-0.9636472832586656,-5.6844528091632895,11.797844276816036,12,6,42,61
1259,-30.15,0.0,29.388260785921098,-0.5291390781307272,-18.475394955725676,-2.428858633128941,-1.274458339336412,10.232051693785271,12,6,43,61
1260,-29.700000000000003,0.0,28.66072665903824,-0.9264321359471245,-19.11316087337766,1.087094166466224,0.7078760135078195,6.687934942428706,12,6,44,61
1261,-29.25,0.0,28.575465737995284,-0.4237537069159763,-20.07493470644037,-1.3792987197963456,-1.3981726658711864,7.936967226040858,12,6,45,61
1262,-28.799999999999997,0.0,28.909323255219398,1.1999249754939505,-21.5393560737551,0.1464993569592578,-1.7754049221883743,3.466619795673555,12,6,46,61
1263,-28.35,0.0,30.24304945532742,2.5009775538486374,-23.337029269524002,-3.81587631829808,-2.7000416273193797,3.882296494960902,12,6,47,61
1264,-27.9,0.0,30.795385528949442,3.043540154283779,-23.17467481182631,-0.8730483541394208,-2.0233914686154044,1.2539482128742294,12,6,48,61
1265,-27.45,0.0,31.89030830110752,2.7743464682460512,-22.669810420533658,-3.3771159794133156,-2.478094907794735,4.505448594077189,12,6,49,61
1266,-27.0,0.0,32.88389646225685,3.071674596277537,-22.388664367835194,1.2136347373066325,-1.8193170845217412,1.6681791107836423,12,6,50,61
1267,-26.55,0.0,33.99444596000648,2.8675824948755855,-22.150524931815426,-3.0052087379733754,-1.891582397880488,5.277596780340099,12,6,51,61
1268,-26.099999999999998,0.0,35.349840996438886,3.777487703728909,-22.68421199517564,-0.5390254611835241,-2.141955144109983,3.040844967084989,12,6,52,61
1269,-25.650000000000002,0.0,37.25532267377003,4.946498351837474,-23.635365045658382,-2.778547103440903,-1.7083950785150304,2.980113130969009,12,6,53,61
1270,-25.2,0.0,38.37826015321069,6.797763842991848,-23.52665131623392,-0.33972227034958463,-1.3165018555731056,-0.2552093081637842,12,6,54,61
1271,-24.75,0.0,40.21551845925508,7.585945192108208,-23.70813810338813,-3.9164207419664154,-0.6657207981481801,1.4999907421753846,12,6,55,61
1272,-24.3,0.0,42.18684763633746,7.9213720993390195,-24.205923488743533,-0.6336274960144623,-0.8605947690686636,0.07622320088330779,12,6,56,61
1273,-23.85,0.0,43.07208959549968,7.170784605318069,-24.622111807409265,-4.381685946514403,-1.828329177060621,3.6291900345333516,12,6,57,61
1274,-23.4,0.0,43.96053297865289,6.4563227765171165,-25.318778783090597,-1.1372063980314755,-2.976143392751802,3.3149382642784326,12,6,58,61
1275,-22.950000000000003,0.0,45.315757408387675,5.055822455982017,-25.757526867538385,-2.894372770851924,-2.923051350196294,6.112695375503221,12,6,59,61
1276,-22.5,0.0,47.024558565305085,4.012570959612273,-25.751183087081348,0.061875105107758496,-3.8438112682258363,6.801656894555656,12,6,60,61
1277,-49.5,0.0,41.751778561627425,-1.748861142617685,-27.267557310881447,-1.3816453718081585,-2.026837313632558,0.820813269502154,12,7,0,51
1278,-49.05,0.0,31.435816532773625,-2.201128066421792,-26.49371228651259,0.7811452498106883,-5.515778322443048,-1.9015557327480732,12,7,1,51
1279,-48.6,0.0,25.00070971022195,-1.202850778073394,-26.758825039340532,-4.510907012462349,-6.8900069849531365,-3.188738522761043,12,7,2,51
1280,-48.15,0.0,22.58082644527878,0.07141822951046659,-27.056436749122128,-1.4122602285687038,-10.05406530156429,-7.728315744384537,12,7,3,51
1281,-47.7,0.0,21.850400506051056,1.4855530524612968,-27.992297363342033,-5.083771082204409,-9.973492694895755,-8.884383846337883,12,7,4,51
1282,-47.25,0.0,22.167171842759224,2.675480059469362,-28.603796538821832,-1.207071095906332,-11.99715597511757,-13.063243478236457,12,7,5,51
1283,-46.8,0.0,22.98018962690889,3.336728883351925,-28.830417335512433,-3.938776155647167,-11.339484303042603,-11.385747281641557,12,7,6,51
1284,-46.35,0.0,24.189108105535826,3.5583098789653027,-28.93214366666569,-2.703170504690974,-11.84734261943663,-11.218083722430212,12,7,7,51
1285,-45.9,0.0,25.343217691399285,2.4660950649838824,-28.73559231158671,-5.429008338861221,-6.459049002896422,-10.308815301608297,12,7,8,51
1286,-45.45,0.0,26.471386620902017,0.944802622412987,-28.172593976252216,-3.2639656633062004,-5.063945516706629,-9.494108641956087,12,7,9,51
1287,-45.0,0.0,27.164472375303543,0.7218418400286061,-28.767506810401166,-5.250001482756548,-5.190062074921209,-7.042053834562729,12,7,10,51
1288,-44.55,0.0,27.50214394465645,0.9125694743374039,-28.78937872088627,-3.962293543023669,-7.6225147110527836,-6.02746487489736,12,7,11,51
1289,-44.1,0.0,27.26023511934214,1.3499567187094512,-28.298782919330765,-5.582353019026491,-5.861024460647677,-6.755987187119808,12,7,12,51
1290,-43.65,0.0,27.484029574765177,1.6730821453459916,-28.121143445078893,-4.104992812509863,-7.844365665632452,-6.50572396388005,12,7,13,51
1291,-43.2,0.0,27.752720073198432,2.5347345614667396,-28.079541726849133,-3.485466613453307,-6.104664545807441,-9.4403645870951,12,7,14,51
1292,-42.75,0.0,28.04909717337687,3.3617816909325886,-27.851567549108633,-4.050230984952834,-8.183514371651615,-8.27139361997084,12,7,15,51
1293,-42.3,0.0,28.202878210516495,4.276336977000024,-27.443234876200567,-3.9523261669946956,-7.025572016548677,-10.169202879759087,12,7,16,51
1294,-41.85,0.0,28.553097076213128,4.53388372768119,-26.831269417039856,-4.150750156282426,-9.00344795321155,-8.327958440625153,12,7,17,51
1295,-41.4,0.0,28.667079737343396,4.9844095621583095,-25.84701578692223,-3.7138925260192788,-7.667065506544254,-9.445341514802019,12,7,18,51
1296,-40.95,0.0,29.086199369882586,4.6098672450112845,-24.928497301228408,-4.184862221831051,-8.36453731563465,-7.151322393009187,12,7,19,51
1297,-40.5,0.0,29.878006739357634,4.282038787753077,-24.69312687847064,-4.153504106069915,-7.057276647987136,-6.552612555896779,12,7,20,51
1298,-40.05,0.0,31.164145539605013,3.6455803361538863,-24.72806656695123,-5.456125315592438,-9.13368643549432,-2.584974102180738,12,7,21,51
1299,-39.6,0.0,31.217760090509753,3.4460983659239455,-24.019894179098046,-4.4610662564698655,-7.950647287909417,-3.1203378651926474,12,7,22,51
1300,-39.15,0.0,31.330584611573446,2.946945040690079,-23.326280123444903,-4.334005947720524,-7.627512236566764,-2.178975397844792,12,7,23,51
1301,-38.7,0.0,31.0326897437429,3.354076824994022,-22.961368374230908,-4.132207611930199,-7.88845022585843,-2.6514827809040935,12,7,24,51
1302,-38.25,0.0,30.82898001129641,3.6512077342248626,-22.71005607179837,-4.6875310737072216,-8.221533591135302,-2.5767632131331486,12,7,25,51
1303,-37.8,0.0,30.6480061905533,4.172383088403496,-22.455191055671946,-4.272384211164871,-7.653716873868755,-3.806206084399432,12,7,26,51
1304,-37.35,0.0,30.66613998442494,4.079361244466125,-22.08035686783694,-3.8676152896652436,-7.612269260845753,-3.778456948593374,12,7,27,51
1305,-36.9,0.0,30.717858751490645,4.30689968033187,-21.634221521703118,-4.174393990716529,-6.523306334463514,-4.114425139747015,12,7,28,51
1306,-36.45,0.0,31.135216755702004,4.247769135193526,-21.30600282399747,-3.782182155416843,-7.609593297416948,-3.260078515033483,12,7,29,51
1307,-36.0,0.0,31.939682971749036,4.854462846810219,-20.817121923345052,-2.5648959957864594,-7.333494715214275,-4.052898090168803,12,7,30,51
1308,-35.55,0.0,33.3972681825399,4.967352994615681,-20.318378730219425,-3.0145251828055963,-8.252686863679706,-2.297791574952671,12,7,31,51
1309,-35.1,0.0,34.712915543319426,4.7763318200919205,-20.00588652297227,-2.113034980505362,-5.534078199266269,-2.967824345138193,12,7,32,51
1310,-34.65,0.0,35.1441349374764,3.799892026925866,-19.39393058209509,-3.3537521762147584,-6.75948235821604,0.29926976660781424,12,7,33,51
1311,-34.2,0.0,35.073423335852546,3.237373569342052,-19.217044711059312,-2.6838325323087644,-6.172347783129605,0.6053339031242476,12,7,34,51
1312,-33.75,0.0,34.76318799711966,2.0885384350585023,-18.497014413307436,-3.4981934456987895,-7.248725537061151,3.4855723280789617,12,7,35,51
1313,-33.3,0.0,34.65106360811574,1.7162021814920063,-18.72498461277433,-2.2434921013487394,-6.672574840148627,2.968390879860837,12,7,36,51
1314,-32.85,0.0,33.8605348378999,0.8305698631287205,-18.216082194056032,-3.2822243390247654,-7.230165470800612,5.035461120382835,12,7,37,51
1315,-32.4,0.0,33.20904374056442,0.6618023995216904,-18.287897254869684,-2.2092931389387154,-7.627619891453923,4.786746715382599,12,7,38,51
1316,-31.95,0.0,32.55484718477298,0.40760124967276296,-18.54512275972522,-3.6472715460874836,-9.125428991024519,6.229781450967526,12,7,39,51
1317,-31.5,0.0,31.967370996739827,0.7097621027792663,-19.059323050572495,-2.025633195467697,-7.398926359065247,3.280521315952686,12,7,40,51
1318,-31.05,0.0,31.037201053102077,-0.21016109947032216,-19.26109866884365,-3.272553114319725,-7.895935025843783,5.202265748785306,12,7,41,51
1319,-30.6,0.0,29.897971208821662,-0.9143336328686331,-19.491418016203795,-2.0416535446762065,-7.46227364578612,4.870477114084738,12,7,42,51
1320,-30.15,0.0,28.436860871872764,-1.4320148244930566,-19.94922389794166,-3.9620603597640773,-7.795737538992278,5.98045385556668,12,7,43,51
1321,-29.7,0.0,27.234308215987717,-0.8032254982440926,-20.824546239683816,-2.1431371545438176,-9.00900942030069,3.3273707128286105,12,7,44,51
1322,-29.25,0.0,26.522739846187317,0.07041213126870433,-21.88931100410869,-3.1277280779870464,-8.787373355260526,0.6120096877805695,12,7,45,51
1323,-28.8,0.0,26.788568685155806,1.3805045025114184,-23.18678619083507,-2.0600168984291334,-8.00528482549884,-4.017404097012396,12,7,46,51
1324,-28.35,0.0,27.88174288739817,2.112044403304862,-23.803324547425476,-4.084278913664874,-8.209021327225214,-3.3553512089954864,12,7,47,51
1325,-27.900000000000002,0.0,29.013902175618927,2.8114131392523496,-23.852710101975422,-1.7872221493656328,-8.031357436077354,-5.389297687456161,12,7,48,51
1326,-27.45,0.0,30.49132862217157,3.3610624526543997,-24.590064707870074,-5.112569474506613,-9.18561342001648,-2.6365373197043254,12,7,49,51
1327,-27.0,0.0,31.339196635829314,3.727693208490508,-24.74525734006187,-2.63633283312918,-8.479943376251212,-4.907974005275318,12,7,50,51
1328,-49.5,0.0,-5.047125173568726,-17.264363294601438,-20.885026124954223,0.33855573108274645,0.19580252143788746,0.7869050716351653,12,21,0,82
1329,-49.94444444444444,0.05555555555555555,-5.418162155008582,-15.995274494012637,-20.968466585788054,-0.70652631421543,-2.9327666526982368,-0.0049423405611469014,12,21,1,82
1330,-50.388888888888886,0.1111111111111111,-6.2737981719142395,-13.85473495260215,-21.148407959690037,-1.4867651633035028,-4.489011511212228,9.25045472684845,12,21,2,82
1331,-50.833333333333336,0.16666666666666666,-7.707588056227563,-11.142080098534311,-21.744079715818696,-1.1947184190809643,-4.698961243999452,-29.343880677423723,12,21,3,82
1332,-51.27777777777778,0.2222222222222222,-9.684757171807034,-9.122831000142746,-22.362352773081174,-1.5028572472373225,-5.782134010072477,-117.8938330030114,12,21,4,82
1333,-51.72222222222222,0.2777777777777778,-11.758635047789841,-7.845565022404165,-22.961800329239544,-3.664068302687056,-5.599628028625921,-239.51897444595107,12,21,5,82
1334,-52.166666666666664,0.3333333333333333,-13.742004858669151,-7.091871737887647,-24.05619407205342,-4.179938645965178,-7.293519850429511,-284.7377839942966,12,21,6,82
1335,-52.611111111111114,0.38888888888888884,-16.23482251454134,-7.360144320287538,-25.535154968367554,-3.486731934817145,-6.01068511505917,-217.42022523077418,12,21,7,82
1336,-53.05555555555556,0.4444444444444444,-20.653520626704825,-8.209244481884994,-27.142992765172437,-4.7410193220998424,-7.136616263052655,-262.690016711711,12,21,8,82
1337,-53.5,0.5,-24.58722539280303,-9.352882519407302,-29.046729081156773,-3.1365563038823057,-7.150423437060959,-168.36482039950386,12,21,9,82
1338,-53.94444444444444,0.5555555555555556,-27.699168267890215,-10.50606956004347,-30.021775690102572,-4.387945487450448,-6.910580793344994,-164.80083339997978,12,21,10,82
1339,-54.388888888888886,0.611111111111111,-29.9811906527079,-12.188536497115482,-30.84437268678859,-2.6069154512218846,-8.571284434551094,33.22318777040608,12,21,11,82
1340,-54.833333333333336,0.6666666666666666,-30.781465679178382,-14.295411118139457,-32.33188385628707,-1.898255576149361,-6.110438997969484,0.25797523017703233,12,21,12,82
1341,-55.27777777777778,0.7222222222222222,-31.213454357152752,-16.776650102540593,-31.98691140987259,-2.807026509446451,-4.2938598454928325,30.852182103151115,12,21,13,82
1342,-55.72222222222222,0.7777777777777777,-31.04676578412779,-19.571933394742373,-30.574255071775568,-1.6840277012251634,-2.8557175395079426,26.84489928709071,12,21,14,82
1343,-56.166666666666664,0.8333333333333333,-30.216574981461278,-21.50276232502414,-28.980533224938092,-4.500052926347714,-2.2547512628277664,23.74326949748707,12,21,15,82
1344,-56.611111111111114,0.8888888888888888,-28.88112221644799,-22.40306135644816,-27.553054543113273,-1.3445652126211938,-4.90729462925076,17.81133472641848,12,21,16,82
1345,-57.05555555555556,0.9444444444444444,-27.07497976827708,-23.18987716665214,-26.03833214406247,-2.9916555932198015,-0.7760877938057554,18.658630433660587,12,21,17,82
1346,-57.5,1.0,-25.91723382350252,-22.843343291705498,-24.36669234954817,-4.08827913637905,-3.8744434816099393,14.2211307053118,12,21,18,82
1347,-57.94444444444444,1.0555555555555556,-24.693955942693343,-22.664747541872472,-22.876494073644118,-2.38438817265613,-1.7138460131473394,14.41887040982085,12,21,19,82
1348,-58.388888888888886,1.1111111111111112,-23.911396377625522,-22.43809107199051,-22.1612535166866,-4.64328186893585,-3.903968497122606,11.687125785839983,12,21,20,82
1349,-58.83333333333333,1.1666666666666665,-22.65785842624855,-22.788146943595734,-22.026647121685066,-2.0185883739464887,-4.0384323249596195,9.755470136986855,12,21,21,82
1350,-59.27777777777778,1.222222222222222,-21.891175149142637,-23.168846059267484,-22.06514405051545,-3.1107773109551267,-3.480290734198713,8.946811528923226,12,21,22,82
1351,-59.72222222222222,1.2777777777777777,-21.07516059277794,-23.871996827597908,-22.330346023591844,-3.8917423692126114,-3.2513531604682786,7.242368844589734,12,21,23,82
1352,-60.166666666666664,1.3333333333333333,-20.75035448727554,-24.675614458477504,-22.41725880715593,-4.213148857849132,-2.2103731983090444,6.843331686683078,12,21,24,82
1353,-60.611111111111114,1.3888888888888888,-21.336750625598423,-24.651637251709612,-23.538663510727492,-5.264659829156348,-2.89904430414616,7.496547908614985,12,21,25,82
1354,-61.05555555555556,1.4444444444444444,-22.28682235266052,-24.441040424006694,-25.61635659520879,-3.0880350150574274,-3.8419332316836097,9.770095389225395,12,21,26,82
1355,-61.5,1.5,-23.4334008972033,-24.226543699053728,-27.699109821953865,-4.7228526971447025,-3.2307697403907953,13.484856451014425,12,21,27,82
1356,-61.94444444444444,1.5555555555555554,-23.80782397586786,-24.345772401878083,-29.630080498657268,-1.8049960419753388,-4.806802662314799,13.435619968911286,12,21,28,82
1357,-62.388888888888886,1.611111111111111,-23.57696173705958,-23.575754747875273,-32.90472642245771,-3.866103835567791,-3.7459938427072297,18.380779588391967,12,21,29,82
1358,-62.83333333333333,1.6666666666666665,-23.79123934643428,-24.05707104076761,-33.7710992698085,-2.6280649471795345,-2.3721312007668285,20.1862478917609,12,21,30,82
1359,-63.27777777777778,1.722222222222222,-23.437763698001028,-25.222751676134305,-33.88982172553079,-1.6527345673994986,-0.9682366882926386,20.028823843441028,12,21,31,82
1360,-63.72222222222222,1.7777777777777777,-23.40834103836751,-25.930641354740672,-33.77485920182268,-2.75790553781393,-0.6104508955848823,19.132672458383055,12,21,32,82
1361,-64.16666666666667,1.8333333333333333,-23.722987064151724,-26.360397725132056,-33.33498683839682,-1.604097048748303,-1.1504062504663513,17.39349749640699,12,21,33,82
1362,-64.61111111111111,1.8888888888888888,-24.65829551007284,-26.29393513780853,-32.30666831253873,-3.775231610015975,-2.084493401900541,16.02424736690583,12,21,34,82
1363,-65.05555555555556,1.9444444444444444,-24.86433456618675,-26.512093396374986,-31.330681772268143,-1.1701494480527996,-3.1011169996456687,13.89202489539188,12,21,35,82
1364,-65.5,2.0,-24.650272944117916,-26.63296270153314,-29.887178488076668,-3.7415249956568264,-2.3944724787675726,13.223656988546434,12,21,36,82
1365,-65.94444444444444,2.0555555555555554,-24.107553126131776,-25.817139390094948,-29.03748895530899,-2.63340108947203,-3.375742262749995,12.269915896403889,12,21,37,82
1366,-66.38888888888889,2.111111111111111,-23.437234679576072,-25.402481614485446,-27.873779817746,-1.8705174420555801,-1.8319653733141108,13.201877754014019,12,21,38,82
1367,-66.83333333333333,2.1666666666666665,-22.874483014333677,-24.131776746419813,-26.67348256185371,-4.087373315343053,-2.9469953642523805,12.574218176875133,12,21,39,82
1368,-67.27777777777777,2.2222222222222223,-21.705744393070535,-23.973589537722052,-25.39077997528694,-1.8981813378787427,-1.941969153333972,11.923537521551085,12,21,40,82
1369,-67.72222222222223,2.2777777777777777,-19.848600631299703,-23.74785314080099,-25.26059815427513,-3.8345307232223504,-1.0460000068713926,11.56284647795481,12,21,41,82
1370,-68.16666666666666,2.333333333333333,-18.088419139718518,-23.980852825529468,-24.636879800634013,-1.231759921232071,-0.8426081872151399,8.963563614762124,12,21,42,82
1371,-68.61111111111111,2.388888888888889,-16.79950643947896,-23.797543214379566,-24.222199445358857,-2.5740547633023274,-0.825471287917797,7.56936048578872,12,21,43,82
1372,-69.05555555555556,2.444444444444444,-16.171680082179318,-23.279385536141614,-24.004142948569214,-3.5245892099855713,-1.3737865662422675,6.465653698991109,12,21,44,82
1373,-69.5,2.5,-15.818267415655885,-22.50973468529183,-23.72002318070319,-2.1780233968479736,-0.09772851916140746,9.30915278047818,12,21,45,82
1374,-69.94444444444444,2.5555555555555554,-15.832747820741712,-21.57828164841948,-23.68148115157608,-3.281911574883404,-1.4661690578903344,9.135263972871943,12,21,46,82
1375,-70.38888888888889,2.611111111111111,-15.933799607628364,-21.06842098748221,-23.807975361974247,-1.4798352011477394,-0.8837971091296315,11.661896583713704,12,21,47,82
1376,-70.83333333333333,2.6666666666666665,-16.55532792687789,-21.202970786677852,-24.515564194255436,-3.8486749080699743,-1.42637199572685,12.102554778279034,12,21,48,82
1377,-71.27777777777777,2.7222222222222223,-17.08344436480312,-21.672481376127795,-25.704171619092037,-1.8184541337924263,-3.9043039076604176,10.005544316811651,12,21,49,82
1378,-71.72222222222223,2.7777777777777777,-17.425968497958817,-22.000259809847734,-27.16409020838622,-2.905302198737496,-2.724608628021362,12.736955142161229,12,21,50,82
1379,-72.16666666666667,2.8333333333333335,-17.025978991801512,-21.91932472903563,-28.637618648063885,-1.5132317568334352,-2.3801846265344104,14.682901152480122,12,21,51,82
1380,-72.61111111111111,2.888888888888889,-15.804338701524186,-22.179578863539785,-30.75978144070166,-0.9197917831130467,-0.8043016374210525,18.142562363142044,12,21,52,82
1381,-73.05555555555556,2.9444444444444446,-15.711143556864023,-22.05022223255011,-31.539435578406703,-3.031461978038381,-1.2990275586950766,18.39770010108922,12,21,53,82
1382,-73.5,3.0,-15.566084159709355,-22.397841904711974,-31.633396814485785,-0.7554152100238919,-1.353831837865667,17.87097248524867,12,21,54,82
1383,-73.94444444444444,3.055555555555556,-15.921154084355532,-22.36898346526206,-31.05417807837756,-3.2776544150468463,-0.9578645516982801,17.67716570139575,12,21,55,82
1384,-74.38888888888889,3.1111111111111107,-16.162102125654748,-22.490379283328664,-30.113237109537057,-3.1866322402705296,-3.0487044332607423,13.021705920380764,12,21,56,82
1385,-74.83333333333334,3.166666666666667,-16.271394745814508,-22.708978213124375,-29.38344960404619,-4.139377304502755,-1.9028978144900033,13.40307753575312,12,21,57,82
1386,-75.27777777777777,3.222222222222222,-16.171857682051595,-22.58285184971274,-29.032045868373284,-3.261186298496516,-2.736961586468707,11.929723296020041,12,21,58,82
1387,-75.72222222222223,3.2777777777777777,-16.076074299229838,-22.146874975709622,-28.80635395872545,-1.9279531211698921,-1.9759105435073119,14.074920693866568,12,21,59,82
1388,-76.16666666666666,3.333333333333333,-16.45339422063431,-21.346242455662747,-28.426864827527183,-3.6082879582248695,-2.48841520452757,14.81580195667253,12,21,60,82
1389,-76.61111111111111,3.388888888888889,-16.86295674557358,-20.25807082366883,-28.16253001397965,-0.31570803144745574,-1.2864174245956006,19.358792432704213,12,21,61,82
1390,-77.05555555555556,3.444444444444444,-17.676648916669688,-18.832754357601388,-27.985107780418915,-3.195156332696774,-2.815478437134635,20.78138257358259,12,21,62,82
1391,-77.5,3.5,-19.02930648850213,-17.204252543059226,-27.48823257100672,-2.531131342741252,-2.747549556900143,24.906374427069515,12,21,63,82
1392,-77.94444444444444,3.5555555555555554,-20.406473714497004,-15.719415627057643,-26.92786275881462,-2.0522598034977726,-1.2010217900681504,18.999437497417116,12,21,64,82
1393,-78.38888888888889,3.611111111111111,-21.088864246905192,-14.151926693752955,-26.794563746009842,-1.8320608220552699,-2.6834431973269437,20.10455096510308,12,21,65,82
1394,-78.83333333333333,3.6666666666666665,-21.85437512883722,-13.01976968195395,-26.998651065549726,-0.0902381358032626,-0.7526680882706615,-51.80235410444938,12,21,66,82
1395,-79.27777777777777,3.7222222222222223,-22.95928373984099,-11.919258517957186,-27.384018348462824,-2.2974830539499425,-0.7604709195572495,-201.16069518959245,12,21,67,82
1396,-79.72222222222223,3.7777777777777777,-24.14424309773036,-12.248052055664521,-27.73800101887428,0.9368445999940501,-0.8833425403418697,-120.68262949881849,12,21,68,82
1397,-80.16666666666667,3.8333333333333335,-24.695486687329428,-13.137318314387931,-28.78007262036101,-2.4353208935738127,-0.5985528860603873,-180.15329719407617,12,21,69,82
1398,-80.61111111111111,3.888888888888889,-25.23496046271526,-14.564663582782245,-30.080609697547537,-0.718847135666339,-0.8716464437954041,-84.46745500187335,12,21,70,82
1399,-81.05555555555556,3.9444444444444446,-26.828562089613662,-17.016681758018812,-29.045245534729638,-1.9243375010112216,-1.0517820500323642,30.77282073356301,12,21,71,82
1400,-81.5,4.0,-27.23711543420542,-18.66072654486861,-28.541336824270036,-1.2636256279312317,-1.7409489868447552,26.508979620602815,12,21,72,82
1401,-81.94444444444444,4.055555555555555,-26.993545891295643,-19.61918490046029,-28.470471559284398,-0.20657763911752547,-0.8523527617410941,25.614061190134553,12,21,73,82
1402,-82.38888888888889,4.111111111111111,-26.73668157744698,-19.921134054281758,-28.5231636628481,-4.0849113599463145,-3.1238034899165386,23.588037083092633,12,21,74,82
1403,-82.83333333333334,4.166666666666667,-27.159642809205376,-17.35974064082496,-29.694658960824373,5.60979334391792,-8.777002578303458,1.1131562697822182,12,21,75,82
1404,-83.27777777777777,4.222222222222222,-18.31000359279002,-1.4988498116798525,-37.669869558292234,-4.567774120292332,-3.61162781675306,-289.3729473935395,12,21,76,82
1405,-83.72222222222223,4.277777777777778,-9.32583860447725,7.419077400151246,-41.785000833033294,-1.1939331956824284,-4.231442488447755,-264.91057599457145,12,21,77,82
1406,-84.16666666666666,4.333333333333333,-4.274948763411982,12.420003398482947,-43.43092209171992,-2.625608703204109,-4.1098958883831,-249.11489464035995,12,21,78,82
1407,-84.61111111111111,4.388888888888889,-4.17935447060203,13.571389640724298,-43.20924061943734,0.8036874828432654,-0.2926661921999265,-251.60602312758445,12,21,79,82
1408,-85.05555555555556,4.444444444444445,-7.110620648467027,14.361639277156296,-41.16481446443753,-4.35452515517765,-3.746413025669684,-250.84888599262817,12,21,80,82
1409,-85.5,4.5,-11.464810836891859,16.378216840146578,-39.06161710495573,-0.7831719956908083,-7.954357097503065,-262.79278134141435,12,21,81,82
1410,-54.0,0.0,-22.97644039378447,-9.5140367900624,-30.376373866810514,-5.80562543148273,-4.143617594206451,0.33417255604072443,13,21,0,72
